C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_27_882.jpg,0,1,0,10.63015
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_27_958.jpg,0,1,0,11.29449
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_033.jpg,-0.2,1,0,11.92575
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_101.jpg,-0.2817321,1,0,12.78051
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_174.jpg,-0.03180693,1,0,13.73866
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_249.jpg,0,1,0,14.62354
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_321.jpg,0,1,0,15.46558
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_394.jpg,0,1,0,15.8512
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_470.jpg,-0.1,1,0,16.71557
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_543.jpg,-0.3,1,0,17.53677
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_619.jpg,-0.333561,1,0,18.30273
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_687.jpg,-0.1023708,1,0,19.11506
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_762.jpg,0,1,0,19.91086
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_836.jpg,0,1,0,20.41035
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_911.jpg,0,1,0,21.23069
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_28_986.jpg,0,1,0,22.04292
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_061.jpg,0,1,0,22.84546
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_128.jpg,-0.15,1,0,23.44378
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_203.jpg,-0.35,1,0,24.1593
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_279.jpg,-0.2834619,1,0,24.68444
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_354.jpg,-0.05831158,1,0,25.45654
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_430.jpg,0,1,0,26.21085
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_506.jpg,0,1,0,26.96674
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_574.jpg,-0.15,1,0,27.5262
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_656.jpg,-0.35,1,0,28.21421
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_725.jpg,-0.3584057,1,0,28.85234
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_792.jpg,-0.1850642,1,0,29.40384
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_867.jpg,0,1,0,30.129
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_29_937.jpg,-0.15,1,0,30.19009
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_005.jpg,-0.35,1,0,30.17126
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_072.jpg,-0.2108175,0.7989796,0,30.15638
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_142.jpg,-0.000461077,0.5886232,0,30.09554
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_211.jpg,0,0.4094553,0,30.05064
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_282.jpg,0,0.168012,0,29.99047
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_356.jpg,0,0,0,29.8729
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_430.jpg,-0.2,0,0,29.61243
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_506.jpg,-0.2894337,0,0,29.29874
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_580.jpg,-0.09740342,0,0,29.1173
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_654.jpg,0,0,0,28.87556
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_732.jpg,0,0,0,28.63822
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_799.jpg,0,0,0,28.4624
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_876.jpg,0,0,0,28.22995
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_30_953.jpg,-0.15,0,0,27.99168
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_031.jpg,-0.35,0,0,27.69688
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_099.jpg,-0.5269914,0,0,27.41715
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_166.jpg,-0.2872464,0,0,27.14624
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_235.jpg,-0.1138488,0,0,26.98705
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_305.jpg,0,0,0,26.75485
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_377.jpg,-0.1,0,0,26.58946
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_453.jpg,-0.1732755,0,0,26.35847
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_527.jpg,0,0,0,26.14152
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_603.jpg,0,0,0,25.92591
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_676.jpg,0,0,0,25.76616
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_754.jpg,0.15,0,0,25.54407
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_830.jpg,0.1551855,0,0,25.29557
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_904.jpg,0,0,0,25.08537
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_31_975.jpg,0,0,0,24.92931
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_046.jpg,0,0,0,24.72393
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_117.jpg,-0.1,0,0,24.56702
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_187.jpg,-0.3,0,0,24.31462
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_259.jpg,-0.2417973,0,0,24.12114
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_336.jpg,-0.01528378,0,0,23.92246
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_415.jpg,0,0.161961,0,23.77738
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_490.jpg,0,0.4234878,0,23.86209
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_567.jpg,0.1,0.6544506,0,24.17058
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_634.jpg,0.2407923,0.8552454,0,24.54319
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_709.jpg,0.01385551,1,0,25.2559
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_782.jpg,0,1,0,26.01923
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_854.jpg,0,1,0,26.58908
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_923.jpg,0,1,0,27.3439
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_32_993.jpg,0.1,1,0,27.90392
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_066.jpg,0.1731513,1,0,28.6204
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_136.jpg,0,1,0,29.17412
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_206.jpg,0,1,0,29.90773
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_275.jpg,0,1,0,30.19183
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_347.jpg,-0.05,1,0,30.18773
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_415.jpg,-0.2,1,0,30.17963
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_483.jpg,-0.4,1,0,30.15782
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_555.jpg,-0.3396156,1,0,30.17864
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_627.jpg,-0.08710532,1,0,30.1917
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_700.jpg,0,1,0,30.1881
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_775.jpg,0,1,0,30.19012
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_844.jpg,-0.15,1,0,30.18705
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_923.jpg,-0.35,1,0,30.16665
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_33_992.jpg,-0.3205248,1,0,30.17796
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_062.jpg,-0.1121715,1,0,30.19221
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_134.jpg,0,1,0,30.18829
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_207.jpg,0,1,0,30.19014
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_277.jpg,0,1,0,30.19071
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_349.jpg,-0.05,1,0,30.19025
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_424.jpg,-0.25,1,0,30.17628
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_499.jpg,-0.3584034,1,0,30.16542
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_573.jpg,-0.08778033,1,0,30.19218
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_648.jpg,0,1,0,30.18949
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_726.jpg,0,1,0,30.19034
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_799.jpg,0,1,0,30.19049
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_878.jpg,-0.1,1,0,30.18871
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_34_954.jpg,-0.2760474,1,0,30.17379
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_036.jpg,-0.03212399,0.8965705,0,30.19041
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_113.jpg,0,0.6652254,0,30.12656
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_190.jpg,0,0.4345278,0,30.05176
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_268.jpg,0,0.2006352,0,29.99826
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_346.jpg,0,0,0,29.84464
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_427.jpg,0,0,0,29.60035
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_508.jpg,0,0,0,29.35866
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_590.jpg,0,0,0,29.11895
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_670.jpg,0,0,0,28.8812
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_749.jpg,0,0,0,28.64538
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_828.jpg,0,0,0,28.41137
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_905.jpg,0,0,0,28.17916
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_35_978.jpg,0,0,0,28.00627
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_055.jpg,-0.05,0,0,27.77736
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_131.jpg,-0.25,0,0,27.51711
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_205.jpg,-0.45,0,0,27.18201
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_285.jpg,-0.5410143,0,0,26.78861
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_359.jpg,-0.3641343,0,0,26.60685
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_437.jpg,-0.1306749,0,0,26.40239
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_518.jpg,0,0,0,26.16896
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_598.jpg,0,0,0,25.94952
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_675.jpg,0,0,0,25.7354
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_752.jpg,0,0,0,25.5236
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_828.jpg,0,0,0,25.31355
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_905.jpg,0,0,0,25.10518
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_36_983.jpg,0,0,0,24.89847
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_37_059.jpg,0.1,0,0,24.74168
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_37_135.jpg,0.3,0,0,24.49258
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_37_209.jpg,0.2315904,0,0,24.23438
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_37_282.jpg,0.0115896,0,0,24.03545
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_37_354.jpg,0,0,0,23.88247
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_37_427.jpg,0,0,0,23.68573
C:\Users\Samak-Twins\Desktop\Autonomous_Driver\Obstacle_Avoidance\Training_Data\Camera-Frames\Camera_Frame_2019_12_28_14_23_37_504.jpg,0.1,0,0,23.49152
